Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
Carmen Gmez Camacho,F,14.0,158.0,50.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,200 metres Butterfly,
Jonathan David Gmez Noriega,M,20.0,178.0,78.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Butterfly,
Ivan Gomina Paurmier,M,16.0,170.0,62.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,100 metres Breaststroke,
Ivan Gomina Paurmier,M,16.0,170.0,62.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,200 metres Breaststroke,
Iglandini de Jess Gonzlez Pardo,F,31.0,150.0,46.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,Marathon,
Iglandini de Jess Gonzlez Pardo,F,35.0,150.0,46.0,Colombia,COL,2000 Summer,2000,Sydney,Athletics,Marathon,
Norma Gonzlez Camilde,F,18.0,172.0,58.0,Colombia,COL,2000 Summer,2000,Sydney,Athletics,400 metres,
Norma Gonzlez Camilde,F,22.0,172.0,58.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,4 x 100 metres Relay,
Norma Gonzlez Camilde,F,29.0,172.0,58.0,Colombia,COL,2012 Summer,2012,London,Athletics,200 metres,
Norma Gonzlez Camilde,F,29.0,172.0,58.0,Colombia,COL,2012 Summer,2012,London,Athletics,4 x 100 metres Relay,
Johnson Ricardo Gonzlez Johnson,M,21.0,183.0,83.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,100 metres Freestyle,
Johnson Ricardo Gonzlez Johnson,M,21.0,183.0,83.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,200 metres Freestyle,
Johnson Ricardo Gonzlez Johnson,M,21.0,183.0,83.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,4 x 100 metres Freestyle Relay,
Johnson Ricardo Gonzlez Johnson,M,21.0,183.0,83.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,4 x 200 metres Freestyle Relay,
Pedro Antonio Grajales Escobar,M,24.0,172.0,72.0,Colombia,COL,1964 Summer,1964,Tokyo,Athletics,200 metres,
Pedro Antonio Grajales Escobar,M,24.0,172.0,72.0,Colombia,COL,1964 Summer,1964,Tokyo,Athletics,400 metres,
Pedro Antonio Grajales Escobar,M,28.0,172.0,72.0,Colombia,COL,1968 Summer,1968,Mexico City,Athletics,200 metres,
Pedro Antonio Grajales Escobar,M,28.0,172.0,72.0,Colombia,COL,1968 Summer,1968,Mexico City,Athletics,400 metres,
Bjrn Grimnes,M,21.0,184.0,95.0,Norway,NOR,1972 Summer,1972,Munich,Athletics,Javelin Throw,
Bjrn Grimnes,M,25.0,184.0,95.0,Norway,NOR,1976 Summer,1976,Montreal,Athletics,Javelin Throw,
Carlos Mario Grisales,M,25.0,159.0,57.0,Colombia,COL,1992 Summer,1992,Barcelona,Athletics,Marathon,
Carlos Mario Grisales,M,29.0,159.0,57.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,Marathon,
Sissel Sofie Grottenberg,F,32.0,171.0,54.0,Norway,NOR,1988 Summer,1988,Seoul,Athletics,Marathon,
Daniel Alfonso GruesoBarco,M,23.0,180.0,79.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,100 metres,
Daniel Alfonso GruesoBarco,M,23.0,180.0,79.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,200 metres,
Karoline Bjerkeli Grvdal,F,22.0,167.0,52.0,Norway,NOR,2012 Summer,2012,London,Athletics,"5,000 metres",
Karoline Bjerkeli Grvdal,F,26.0,167.0,52.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,"5,000 metres",
Karoline Bjerkeli Grvdal,F,26.0,167.0,52.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 metres",
Jan Erik Gulbrandsen,M,22.0,187.0,78.0,Norway,NOR,1960 Summer,1960,Roma,Athletics,400 metres Hurdles,
Bjarne Guldager,M,22.0,177.0,71.0,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics,100 metres,
Bjarne Guldager,M,22.0,177.0,71.0,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics,200 metres,
Bjarne Guldager,M,22.0,177.0,71.0,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics,4 x 100 metres Relay,
Gunnar Adolf Gundersen,M,20.0,197.0,93.0,Norway,NOR,1976 Summer,1976,Montreal,Swimming,400 metres Individual Medley,
Hans Johan Gundhus,M,23.0,170.0,56.0,Norway,NOR,1924 Summer,1924,Paris,Athletics,"3,000 metres, Team",
Francisco J. Gutirrez Hernndez,M,22.0,175.0,70.0,Colombia,COL,1964 Summer,1964,Tokyo,Athletics,100 metres,
Francisco J. Gutirrez Hernndez,M,22.0,175.0,70.0,Colombia,COL,1964 Summer,1964,Tokyo,Athletics,200 metres,
Gunnar K. Hagen,M,23.0,180.0,76.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,Decathlon,
Anita Hkenstad (-Evertsen),F,28.0,170.0,55.0,Norway,NOR,1996 Summer,1996,Atlanta,Athletics,Marathon,
Per Halle,M,23.0,175.0,58.0,Norway,NOR,1972 Summer,1972,Munich,Athletics,"5,000 metres",
Gunhild Halle-Haugen,F,28.0,165.0,48.0,Norway,NOR,2000 Summer,2000,Sydney,Athletics,"10,000 metres",
Arne Halse,M,18.0,172.0,80.0,Norway,NOR,1906 Summer,1906,Athina,Athletics,"Javelin Throw, Freestyle",
Arne Halse,M,20.0,172.0,80.0,Norway,NOR,1908 Summer,1908,London,Athletics,Shot Put,
Arne Halse,M,20.0,172.0,80.0,Norway,NOR,1908 Summer,1908,London,Athletics,Javelin Throw,Silver
Arne Halse,M,20.0,172.0,80.0,Norway,NOR,1908 Summer,1908,London,Athletics,"Javelin Throw, Freestyle",Bronze
Arne Halse,M,24.0,172.0,80.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,Javelin Throw,
Arne Halse,M,24.0,172.0,80.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,"Javelin Throw, Both Hands",
John Halvorsen,M,22.0,174.0,58.0,Norway,NOR,1988 Summer,1988,Seoul,Athletics,"10,000 metres",
John Halvorsen,M,25.0,174.0,58.0,Norway,NOR,1992 Summer,1992,Barcelona,Athletics,"10,000 metres",
Arne Hamarsland (Hammersland-),M,27.0,177.0,68.0,Norway,NOR,1960 Summer,1960,Roma,Athletics,"1,500 metres",
Kaare Nrregaard Hammer,M,30.0,180.0,64.0,Norway,NOR,1948 Summer,1948,London,Athletics,10 kilometres Walk,
Kaare Nrregaard Hammer,M,34.0,180.0,64.0,Norway,NOR,1952 Summer,1952,Helsinki,Athletics,10 kilometres Walk,
Sverre Hilmar Hansen,M,24.0,174.0,66.0,Norway,NOR,1924 Summer,1924,Paris,Athletics,Long Jump,Bronze
Ketill Are Hanstveit,M,26.0,178.0,65.0,Norway,NOR,2000 Summer,2000,Sydney,Athletics,Triple Jump,
Birger Johannes Haug,M,23.0,176.0,72.0,Norway,NOR,1932 Summer,1932,Los Angeles,Athletics,High Jump,
Stein Erik Haugen,M,27.0,184.0,90.0,Norway,NOR,1960 Summer,1960,Roma,Athletics,Discus Throw,
Karl Eugen Haugland,M,24.0,183.0,75.0,Norway,NOR,1936 Summer,1936,Berlin,Athletics,Triple Jump,
Hanne Birgit Haugland,F,28.0,183.0,63.0,Norway,NOR,1996 Summer,1996,Atlanta,Athletics,High Jump,
Hanne Birgit Haugland,F,32.0,183.0,63.0,Norway,NOR,2000 Summer,2000,Sydney,Athletics,High Jump,
Hvard Haukenes,M,26.0,180.0,68.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,50 kilometres Walk,
Sverre Helgesen,M,20.0,183.0,75.0,Norway,NOR,1924 Summer,1924,Paris,Athletics,High Jump,
Thor Oluf Helland,M,27.0,178.0,65.0,Norway,NOR,1964 Summer,1964,Tokyo,Athletics,"5,000 metres",
Eivind Prestegrd Henriksen,M,21.0,191.0,105.0,Norway,NOR,2012 Summer,2012,London,Athletics,Hammer Throw,
Fredy Hernando Hernndez Camacho,M,34.0,170.0,59.0,Colombia,COL,2012 Summer,2012,London,Athletics,50 kilometres Walk,
Ingrid Johana Hernndez Castillo,F,23.0,166.0,50.0,Colombia,COL,2012 Summer,2012,London,Athletics,20 kilometres Walk,
Julio Csar Hernndez Jaraba,M,38.0,175.0,66.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,Marathon,
Yomara Hinestroza Murillo,F,20.0,161.0,52.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,100 metres,
Yomara Hinestroza Murillo,F,24.0,161.0,52.0,Colombia,COL,2012 Summer,2012,London,Athletics,100 metres,
Yomara Hinestroza Murillo,F,24.0,161.0,52.0,Colombia,COL,2012 Summer,2012,London,Athletics,4 x 100 metres Relay,
Knut Hjeltnes,M,24.0,190.0,115.0,Norway,NOR,1976 Summer,1976,Montreal,Athletics,Discus Throw,
Knut Hjeltnes,M,32.0,190.0,115.0,Norway,NOR,1984 Summer,1984,Los Angeles,Athletics,Discus Throw,
Knut Hjeltnes,M,36.0,190.0,115.0,Norway,NOR,1988 Summer,1988,Seoul,Athletics,Discus Throw,
Steinar Breidsvoll Hoen,M,21.0,192.0,80.0,Norway,NOR,1992 Summer,1992,Barcelona,Athletics,High Jump,
Steinar Breidsvoll Hoen,M,25.0,192.0,80.0,Norway,NOR,1996 Summer,1996,Atlanta,Athletics,High Jump,
Charles Teilmann Hoff,M,21.0,182.0,68.0,Norway,NOR,1924 Summer,1924,Paris,Athletics,400 metres,
Charles Teilmann Hoff,M,21.0,182.0,68.0,Norway,NOR,1924 Summer,1924,Paris,Athletics,800 metres,
Oddrun Helene Hokland (Lange-),F,21.0,162.0,59.0,Norway,NOR,1964 Summer,1964,Tokyo,Athletics,Long Jump,
Oddrun Helene Hokland (Lange-),F,21.0,162.0,59.0,Norway,NOR,1964 Summer,1964,Tokyo,Athletics,Pentathlon,
Trond Hiby,M,27.0,196.0,96.0,Norway,NOR,2000 Summer,2000,Sydney,Athletics,Decathlon,
Trond Hines,M,21.0,193.0,85.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,4 x 200 metres Freestyle Relay,
Trond Hines,M,21.0,193.0,85.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,4 x 100 metres Medley Relay,
Stig Roar Husby,M,29.0,179.0,63.0,Norway,NOR,1984 Summer,1984,Los Angeles,Athletics,Marathon,
Hedda Hynne,F,26.0,173.0,,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,800 metres,
Caterine Ibargn Mena,F,20.0,185.0,70.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,High Jump,
Caterine Ibargn Mena,F,28.0,185.0,70.0,Colombia,COL,2012 Summer,2012,London,Athletics,Triple Jump,Silver
Caterine Ibargn Mena,F,32.0,185.0,70.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,Triple Jump,Gold
Filip Ingebrigtsen,M,23.0,189.0,,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,"1,500 metres",
Henrik Ingebrigtsen,M,21.0,180.0,69.0,Norway,NOR,2012 Summer,2012,London,Athletics,"1,500 metres",
Henrik Ingebrigtsen,M,25.0,180.0,69.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,"1,500 metres",
Amalie Hammild Iuel,F,22.0,178.0,61.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,400 metres Hurdles,
Hkon Emil Iversn,M,20.0,176.0,70.0,Norway,NOR,1976 Summer,1976,Montreal,Swimming,4 x 200 metres Freestyle Relay,
Fernando Jos Jcome Clavijo,M,20.0,180.0,70.0,Colombia,COL,2000 Summer,2000,Sydney,Swimming,100 metres Freestyle,
Fernando Jos Jcome Clavijo,M,20.0,180.0,70.0,Colombia,COL,2000 Summer,2000,Sydney,Swimming,200 metres Freestyle,
Jorge Jaramillo,M,16.0,147.0,50.0,Colombia,COL,1972 Summer,1972,Munich,Swimming,"1,500 metres Freestyle",
Jorge Jaramillo,M,16.0,147.0,50.0,Colombia,COL,1972 Summer,1972,Munich,Swimming,200 metres Butterfly,
Jorge Jaramillo,M,19.0,147.0,50.0,Colombia,COL,1976 Summer,1976,Montreal,Swimming,100 metres Butterfly,
Jorge Jaramillo,M,19.0,147.0,50.0,Colombia,COL,1976 Summer,1976,Montreal,Swimming,200 metres Butterfly,
Lene Jenssen (-Holmertz),F,19.0,178.0,62.0,Norway,NOR,1976 Summer,1976,Montreal,Swimming,100 metres Freestyle,
Olav Jenssen,M,30.0,191.0,112.0,Norway,NOR,1992 Summer,1992,Barcelona,Athletics,Discus Throw,
"Hjalmar ""Hjalle"" Johannesen",M,25.0,175.0,68.0,Norway,NOR,1932 Summer,1932,Los Angeles,Athletics,400 metres,
"Hjalmar ""Hjalle"" Johannesen",M,25.0,175.0,68.0,Norway,NOR,1932 Summer,1932,Los Angeles,Athletics,800 metres,
"Hjalmar ""Hjalle"" Johannesen",M,29.0,175.0,68.0,Norway,NOR,1936 Summer,1936,Berlin,Athletics,800 metres,
Victor Daniel Johansen (-Sundsten),M,27.0,171.0,70.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,Javelin Throw,
Victor Daniel Johansen (-Sundsten),M,27.0,171.0,70.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,"Javelin Throw, Both Hands",
Vibeke Lambersy Johansen,F,17.0,172.0,60.0,Norway,NOR,1996 Summer,1996,Atlanta,Swimming,50 metres Freestyle,
Vibeke Lambersy Johansen,F,17.0,172.0,60.0,Norway,NOR,1996 Summer,1996,Atlanta,Swimming,100 metres Freestyle,
Tore Johnsen,M,23.0,197.0,115.0,Norway,NOR,1984 Summer,1984,Los Angeles,Athletics,Hammer Throw,
Reidar Jrgensen,M,23.0,176.0,67.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,"1,500 metres",
William Arnold Karlsen,M,22.0,183.0,,Norway,NOR,1932 Summer,1932,Los Angeles,Swimming,100 metres Backstroke,
Lars Martin Kaupang,M,23.0,180.0,70.0,Norway,NOR,1976 Summer,1976,Montreal,Athletics,"1,500 metres",
Sverre Arnold Kile,M,19.0,186.0,70.0,Norway,NOR,1972 Summer,1972,Munich,Swimming,400 metres Freestyle,
Sverre Arnold Kile,M,19.0,186.0,70.0,Norway,NOR,1972 Summer,1972,Munich,Swimming,400 metres Individual Medley,
Jakob Nilssen Kjersem,M,22.0,167.0,55.0,Norway,NOR,1948 Summer,1948,London,Athletics,"10,000 metres",
Jakob Nilssen Kjersem,M,26.0,167.0,55.0,Norway,NOR,1952 Summer,1952,Helsinki,Athletics,Marathon,
Ingrid Kristiansen (Christensen-),F,28.0,169.0,50.0,Norway,NOR,1984 Summer,1984,Los Angeles,Athletics,Marathon,
Ingrid Kristiansen (Christensen-),F,32.0,169.0,50.0,Norway,NOR,1988 Summer,1988,Seoul,Athletics,"10,000 metres",
Trine Krogh (-Lefvre-),F,17.0,163.0,52.0,Norway,NOR,1972 Summer,1972,Munich,Swimming,200 metres Individual Medley,
Trine Krogh (-Lefvre-),F,17.0,163.0,52.0,Norway,NOR,1972 Summer,1972,Munich,Swimming,400 metres Individual Medley,
Gard Kvale,M,24.0,183.0,78.0,Norway,NOR,2008 Summer,2008,Beijing,Swimming,200 metres Freestyle,
Gard Kvale,M,24.0,183.0,78.0,Norway,NOR,2008 Summer,2008,Beijing,Swimming,400 metres Freestyle,
Gard Kvale,M,24.0,183.0,78.0,Norway,NOR,2008 Summer,2008,Beijing,Swimming,200 metres Individual Medley,
Arne Magnus Kvalheim,M,23.0,182.0,66.0,Norway,NOR,1968 Summer,1968,Mexico City,Athletics,"1,500 metres",
Knut Kvalheim,M,26.0,191.0,78.0,Norway,NOR,1976 Summer,1976,Montreal,Athletics,"5,000 metres",
Geir Ivar Kvernmo,M,32.0,188.0,66.0,Norway,NOR,1988 Summer,1988,Seoul,Athletics,Marathon,
Martin Edvard Larsen,M,26.0,176.0,68.0,Norway,NOR,1908 Summer,1908,London,Athletics,Triple Jump,Bronze
Martin Edvard Larsen,M,30.0,176.0,68.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,Triple Jump,
Ernst Willy Larsen,M,30.0,183.0,65.0,Norway,NOR,1956 Summer,1956,Melbourne,Athletics,"3,000 metres Steeplechase",Bronze
Oscar Larsen,M,20.0,170.0,64.0,Norway,NOR,1908 Summer,1908,London,Athletics,"1,500 metres",
Oscar Larsen,M,24.0,170.0,64.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,800 metres,
Oscar Larsen,M,24.0,170.0,64.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,"1,500 metres",
Stine Elisabeth Larsen,F,28.0,158.0,47.0,Norway,NOR,2004 Summer,2004,Athina,Athletics,Marathon,
Carlos Andrs Lemos Romaa,M,28.0,183.0,76.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,4 x 400 metres Relay,
Sandra Milena Lemos-Rivas,F,23.0,170.0,100.0,Colombia,COL,2012 Summer,2012,London,Athletics,Shot Put,
Sandra Milena Lemos-Rivas,F,27.0,170.0,100.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,Shot Put,
Arild Lenth (Larsen-),M,23.0,174.0,73.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,Long Jump,
Arild Lenth (Larsen-),M,23.0,174.0,73.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,Triple Jump,
Helmut Levy Quintero,M,17.0,166.0,68.0,Colombia,COL,1976 Summer,1976,Montreal,Swimming,100 metres Freestyle,
Helmut Levy Quintero,M,21.0,166.0,68.0,Colombia,COL,1980 Summer,1980,Moskva,Swimming,100 metres Breaststroke,
Helmut Levy Quintero,M,21.0,166.0,68.0,Colombia,COL,1980 Summer,1980,Moskva,Swimming,200 metres Breaststroke,
Luis Fernando Lpez Erazo,M,25.0,166.0,60.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,20 kilometres Walk,
Luis Fernando Lpez Erazo,M,29.0,166.0,60.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,20 kilometres Walk,
Luis Fernando Lpez Erazo,M,33.0,166.0,60.0,Colombia,COL,2012 Summer,2012,London,Athletics,20 kilometres Walk,
Luis Fernando Lpez Erazo,M,37.0,166.0,60.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,20 kilometres Walk,
Reidar Lorentzen,M,27.0,180.0,85.0,Norway,NOR,1984 Summer,1984,Los Angeles,Athletics,Javelin Throw,
Helge Andreas Lvland,M,29.0,188.0,84.0,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics,Pentathlon,
Helge Andreas Lvland,M,29.0,188.0,84.0,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics,Decathlon,Gold
Ingeborg Lvnes,F,23.0,165.0,52.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,"3,000 metres Steeplechase",
Kjell Georg Lund,M,28.0,188.0,75.0,Norway,NOR,1972 Summer,1972,Munich,Athletics,50 kilometres Walk,
Kjell Ivar Lundemoen,M,19.0,182.0,73.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,4 x 200 metres Freestyle Relay,
rjan Odd Madsen,M,22.0,189.0,78.0,Norway,NOR,1968 Summer,1968,Mexico City,Swimming,100 metres Freestyle,
rjan Odd Madsen,M,22.0,189.0,78.0,Norway,NOR,1968 Summer,1968,Mexico City,Swimming,200 metres Freestyle,
rjan Odd Madsen,M,22.0,189.0,78.0,Norway,NOR,1968 Summer,1968,Mexico City,Swimming,400 metres Freestyle,
Ida Marcussen,F,20.0,173.0,67.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,Heptathlon,
Ida Marcussen,F,24.0,173.0,67.0,Norway,NOR,2012 Summer,2012,London,Athletics,Heptathlon,
Jaime Dayron Mrquez Gutirrez,M,29.0,178.0,85.0,Colombia,COL,2012 Summer,2012,London,Athletics,Javelin Throw,
German Elberto Martnez Daz,M,21.0,183.0,78.0,Colombia,COL,2000 Summer,2000,Sydney,Swimming,100 metres Backstroke,
Grethe Mathiesen (-Thor),F,16.0,171.0,58.0,Norway,NOR,1972 Summer,1972,Munich,Swimming,100 metres Freestyle,
Gilmar Jalith Mayo Lozano,M,26.0,190.0,72.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,High Jump,
Gilmar Jalith Mayo Lozano,M,30.0,190.0,72.0,Colombia,COL,2000 Summer,2000,Sydney,Athletics,High Jump,
lvaro Meja Florez,M,24.0,178.0,67.0,Colombia,COL,1964 Summer,1964,Tokyo,Athletics,"5,000 metres",
lvaro Meja Florez,M,28.0,178.0,67.0,Colombia,COL,1968 Summer,1968,Mexico City,Athletics,"10,000 metres",
lvaro Meja Florez,M,32.0,178.0,67.0,Colombia,COL,1972 Summer,1972,Munich,Athletics,Marathon,
Jarl Inge Melberg,M,22.0,196.0,84.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,100 metres Freestyle,
Jarl Inge Melberg,M,22.0,196.0,84.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,200 metres Freestyle,
Jarl Inge Melberg,M,22.0,196.0,84.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,400 metres Freestyle,
Jarl Inge Melberg,M,22.0,196.0,84.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,4 x 200 metres Freestyle Relay,
Jarl Inge Melberg,M,22.0,196.0,84.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,4 x 100 metres Medley Relay,
Brigitte Mara Merlano Pjaro,F,30.0,174.0,65.0,Colombia,COL,2012 Summer,2012,London,Athletics,100 metres Hurdles,
Brigitte Mara Merlano Pjaro,F,34.0,174.0,65.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,100 metres Hurdles,
Oskar (-Oscar) Midtlyng,M,21.0,169.0,65.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,High Jump,
Terrie Norlene Miller,F,18.0,177.0,68.0,Norway,NOR,1996 Summer,1996,Atlanta,Swimming,100 metres Breaststroke,
Wanner Miller Moreno,M,25.0,190.0,78.0,Colombia,COL,2012 Summer,2012,London,Athletics,High Jump,
Bente Moe,F,23.0,168.0,50.0,Norway,NOR,1984 Summer,1984,Los Angeles,Athletics,Marathon,
Bente Moe,F,27.0,168.0,50.0,Norway,NOR,1988 Summer,1988,Seoul,Athletics,Marathon,
Geir Anders Moen,M,27.0,190.0,85.0,Norway,NOR,1996 Summer,1996,Atlanta,Athletics,200 metres,
Geir Anders Moen,M,31.0,190.0,85.0,Norway,NOR,2000 Summer,2000,Sydney,Athletics,200 metres,
Lars Ove Moen,M,24.0,174.0,64.0,Norway,NOR,1984 Summer,1984,Los Angeles,Athletics,50 kilometres Walk,
Sondre Nordstad Moen,M,25.0,178.0,62.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,Marathon,
Otto Monsen,M,20.0,171.0,,Norway,NOR,1908 Summer,1908,London,Athletics,High Jump,
Otto Monsen,M,24.0,171.0,,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,High Jump,
Jos Leonardo Montaa Arevalo,M,24.0,174.0,65.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,50 kilometres Walk,
Isidro Montoya Valencia,M,21.0,176.0,68.0,Colombia,COL,2012 Summer,2012,London,Athletics,100 metres,
Rafael Mora Zamora,M,24.0,165.0,58.0,Colombia,COL,1976 Summer,1976,Montreal,Athletics,Marathon,
Vctor Manuel Mora Garca,M,27.0,170.0,67.0,Colombia,COL,1972 Summer,1972,Munich,Athletics,Marathon,
Vctor Manuel Mora Garca,M,31.0,170.0,67.0,Colombia,COL,1976 Summer,1976,Montreal,Athletics,"10,000 metres",
Eli Johana Moreno Valencia,F,23.0,175.0,93.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,Hammer Throw,
Eli Johana Moreno Valencia,F,27.0,175.0,93.0,Colombia,COL,2012 Summer,2012,London,Athletics,Hammer Throw,
Hctor Jos Moreno Moreno,M,21.0,157.0,54.0,Colombia,COL,1984 Summer,1984,Los Angeles,Athletics,20 kilometres Walk,
Hctor Jos Moreno Moreno,M,25.0,157.0,54.0,Colombia,COL,1988 Summer,1988,Seoul,Athletics,20 kilometres Walk,
Hctor Jos Moreno Moreno,M,25.0,157.0,54.0,Colombia,COL,1988 Summer,1988,Seoul,Athletics,50 kilometres Walk,
Hctor Jos Moreno Moreno,M,29.0,157.0,54.0,Colombia,COL,1992 Summer,1992,Barcelona,Athletics,20 kilometres Walk,
Hctor Jos Moreno Moreno,M,33.0,157.0,54.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,20 kilometres Walk,
Hctor Jos Moreno Moreno,M,33.0,157.0,54.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,50 kilometres Walk,
Jos Querubin Moreno Moreno,M,24.0,162.0,54.0,Colombia,COL,1984 Summer,1984,Los Angeles,Athletics,20 kilometres Walk,
Jos Querubin Moreno Moreno,M,24.0,162.0,54.0,Colombia,COL,1984 Summer,1984,Los Angeles,Athletics,50 kilometres Walk,
Jos Querubin Moreno Moreno,M,28.0,162.0,54.0,Colombia,COL,1988 Summer,1988,Seoul,Athletics,20 kilometres Walk,
Rodrigo Moreno Munar,M,42.0,162.0,56.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,50 kilometres Walk,
Geiner Alonso Mosquera Becerra,M,24.0,187.0,75.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,400 metres,
Juana Mosquera Dohrmann,F,22.0,172.0,68.0,Colombia,COL,1972 Summer,1972,Munich,Athletics,100 metres,
Juana Mosquera Dohrmann,F,22.0,172.0,68.0,Colombia,COL,1972 Summer,1972,Munich,Athletics,200 metres,
Sabina Moya Rivas,F,23.0,165.0,61.0,Colombia,COL,2000 Summer,2000,Sydney,Athletics,Javelin Throw,
Martin Bjrneson Mlster,M,23.0,184.0,83.0,Norway,NOR,1924 Summer,1924,Paris,Athletics,Pentathlon,
Brge Mrk,M,20.0,186.0,84.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,100 metres Breaststroke,
Brge Mrk,M,20.0,186.0,84.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,200 metres Breaststroke,
Brge Mrk,M,20.0,186.0,84.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,4 x 100 metres Medley Relay,
Brge Mrk,M,24.0,186.0,84.0,Norway,NOR,1996 Summer,1996,Atlanta,Swimming,100 metres Breaststroke,
Brge Mrk,M,24.0,186.0,84.0,Norway,NOR,1996 Summer,1996,Atlanta,Swimming,200 metres Breaststroke,
Digna Luz Murillo Moreno,F,19.0,161.0,58.0,Colombia,COL,2000 Summer,2000,Sydney,Athletics,4 x 100 metres Relay,
Digna Luz Murillo Moreno,F,23.0,161.0,58.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,200 metres,
Digna Luz Murillo Moreno,F,23.0,161.0,58.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,4 x 100 metres Relay,
Jhon Fredy Murillo Murillo,M,32.0,183.0,84.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,Triple Jump,
Jorge Mario Murillo Valdes,M,24.0,186.0,77.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Breaststroke,
Jorge Mario Murillo Valdes,M,24.0,186.0,77.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Breaststroke,
Melissa Murillo Rivas,F,18.0,155.0,56.0,Colombia,COL,2000 Summer,2000,Sydney,Athletics,4 x 100 metres Relay,
